Index,TargetID,ProbeID_A,ProbeID_B
21407,cg21426387,2320168,70053
21408,cg21428681,630348,2630348
21409,cg21429500,2100296,2940154
21410,cg21430666,2060360,2060167
21411,cg21431091,2450136,2370044
21412,cg21431536,4250047,7160370
21413,cg21432513,1740521,4760521
21414,cg21432842,1190546,1710390
21415,cg21432954,5360367,5130195
21416,cg21433933,2260445,1030615
21417,cg21434440,1300754,4810376
21418,cg21434954,1340300,6960343
21419,cg21435336,4610154,1110228
21420,cg21435394,7040044,6620121
21421,cg21438018,510592,7510592
21422,cg21439450,3170291,630500
21423,cg21440587,7320487,1240543
21424,cg21443261,5910360,4220360
21425,cg21443584,1170452,2810452
21426,cg21448423,2030246,2490246
21427,cg21449655,4590762,5490609
21428,cg21449843,4670053,4200068
21429,cg21450627,6330056,4540408
21430,cg21451553,4540025,7320148
21431,cg21452443,7160022,4670451
21432,cg21452766,4480711,3360059
21433,cg21453309,1050390,4900377
21434,cg21453677,6760161,4290161
21435,cg21457147,1570215,3840215
21436,cg21457804,290609,6590711
21437,cg21458041,4480025,3360193
21438,cg21458116,3190386,270672
21439,cg21458907,3370053,1410070
21440,cg21459710,6220088,1990377
21441,cg21459867,5360139,1660661
21442,cg21459921,5720070,6760632
21443,cg21460081,770347,6380561
21444,cg21460582,2060017,6560360
21445,cg21461100,4730168,3830053
21446,cg21462299,4390544,4390356
21447,cg21463023,7610100,3390500
21448,cg21465754,1820274,3420440
21449,cg21466821,5420386,1980170
21450,cg21468416,780441,5340554
21451,cg21472099,1780360,610626
21452,cg21472642,780209,5340209
21453,cg21474838,4670414,4200253
21454,cg21475255,5900424,5900685
21455,cg21475402,770220,770544
21456,cg21476940,7510692,7040630
21457,cg21478222,5550341,510133
21458,cg21478437,2970162,6020553
21459,cg21478490,1030603,1030139
21460,cg21480743,2940180,3940044
21461,cg21481775,520369,4830041
21462,cg21484834,940397,4850204
21463,cg21484964,2760091,2760553
21464,cg21486659,2750376,3710338
21465,cg21486954,3870307,3140736
21466,cg21487067,1990477,3310364
21467,cg21487207,2030270,2490300
21468,cg21488617,6860246,3780327
21469,cg21489722,4640343,5870220
21470,cg21489873,6550112,6220546
21471,cg21491028,2470338,10064
21472,cg21491308,2490228,2490154
21473,cg21492378,5310292,6040609
21474,cg21493583,1240446,1780064
21475,cg21493666,5080563,4670593
21476,cg21494337,1240445,1780687
21477,cg21494776,990373,6660224
21478,cg21495715,7150390,7380646
21479,cg21497439,6380528,3390431
21480,cg21500966,6650671,2750671
21481,cg21501064,2680246,6940327
21482,cg21503093,4760056,1300056
21483,cg21504624,3400048,3060349
21484,cg21504918,2680270,6940037
21485,cg21505334,4480332,4480634
21486,cg21505886,160544,5220326
21487,cg21508214,540280,5090364
21488,cg21509023,3290612,2480470
21489,cg21509097,4730504,3830148
21490,cg21509846,5960307,1010603
21491,cg21510697,4050400,4050377
21492,cg21511069,3420300,5130270
21493,cg21512370,6290437,7100736
21494,cg21513385,2450112,2370437
21495,cg21513553,6620719,7210398
21496,cg21514871,3360189,5220639
21497,cg21515243,2370187,6550187
21498,cg21515329,1260528,2600129
21499,cg21515744,2680519,6940035
21500,cg21516287,5220598,6370292
21501,cg21516384,6200133,4390020
21502,cg21516478,3800561,2350762
21503,cg21516819,580066,5310066
21504,cg21517055,3710047,5810047
21505,cg21518208,7330164,4780187
21506,cg21518938,1510091,3400162
21507,cg21518947,1820240,3420209
21508,cg21519900,3440242,4480138
21509,cg21521452,6900133,2640086
21510,cg21522303,2750301,3710424
21511,cg21522797,2350092,4210059
21512,cg21522988,1660725,450274
21513,cg21523528,5360044,1660768
21514,cg21526212,5050746,2030768
21515,cg21529533,3420634,5130427
21516,cg21529807,2100735,2940497
21517,cg21530453,1340228,2810474
21518,cg21530890,6380593,3140563
21519,cg21533271,1010176,6280487
21520,cg21533958,3850100,2710100
21521,cg21537939,3850240,4390626
21522,cg21538194,4860253,6020193
21523,cg21539243,730059,5820059
21524,cg21540749,2120386,3180386
21525,cg21541083,2470497,10747
21526,cg21542094,6650072,2750474
21527,cg21542793,1070431,2320220
21528,cg21544377,5560296,5560228
21529,cg21545849,4290128,60470
21530,cg21546057,2570224,5550224
21531,cg21546671,3940291,2260202
21532,cg21547708,110463,2900497
21533,cg21547976,6130196,3370092
21534,cg21548414,7380612,6480577
21535,cg21548788,4060356,7380592
21536,cg21549639,1170014,2810014
21537,cg21549904,830414,5910193
21538,cg21550442,6200047,4390520
21539,cg21550483,5910397,650048
21540,cg21552947,1660193,6280398
21541,cg21553524,6200471,4390471
21542,cg21553596,70487,70543
21543,cg21554249,3830661,4390475
21544,cg21554552,1070291,2320315
21545,cg21557231,3400059,1340398
21546,cg21559783,2850026,6760026
21547,cg21561142,1300189,4810524
21548,cg21561173,7570386,7570608
21549,cg21565972,380497,380747
21550,cg21566550,3170136,630768
21551,cg21567017,290463,6590053
21552,cg21567332,6270196,3290092
21553,cg21570220,5310438,6040255
21554,cg21570468,2370273,6550273
21555,cg21570818,4490026,6420411
21556,cg21571665,5960037,1010056
21557,cg21571937,6400753,5390731
21558,cg21572316,5890356,6400431
21559,cg21572897,5820400,4150377
21560,cg21572997,3710458,5810458
21561,cg21573601,430168,430053
21562,cg21574400,2630747,20747
21563,cg21574752,2680196,6940092
21564,cg21575929,1340446,990010
21565,cg21576698,4390189,770593
21566,cg21577049,1500386,3870093
21567,cg21578207,6450692,1400128
21568,cg21578541,1820022,3420451
21569,cg21578906,2570692,5550612
21570,cg21581873,1070228,2320767
21571,cg21584430,2350180,4210746
21572,cg21584983,3780390,1850112
21573,cg21586107,6370201,1570239
21574,cg21587861,6100068,6100309
21575,cg21588305,4850221,1980563
21576,cg21589115,3850379,2710341
21577,cg21589280,5910500,4220315
21578,cg21591452,6200332,4390332
21579,cg21591742,3460372,3460274
21580,cg21595737,3890333,3890730
21581,cg21596317,2490100,2070170
21582,cg21596858,4010435,2510356
21583,cg21597649,1770243,650243
21584,cg21599792,3130189,3130524
21585,cg21600563,1450010,6330110
21586,cg21601405,290615,6590564
21587,cg21602160,2100598,2940609
21588,cg21602520,2260082,1030129
21589,cg21604042,6400402,5390424
21590,cg21604615,5870427,5960725
21591,cg21604803,1260307,2600603
21592,cg21604856,130088,4880619
21593,cg21605986,430541,430463
21594,cg21606237,830390,5910646
21595,cg21607066,6040671,3060722
21596,cg21607649,3180064,380403
21597,cg21608116,5870100,5960474
21598,cg21608192,5090551,6330475
21599,cg21608489,1230435,3190435
21600,cg21609430,3800541,6060168
21601,cg21610192,240059,2120711
21602,cg21610516,6770736,5560736
21603,cg21611708,2510291,2230246
21604,cg21612046,7400228,5080154
21605,cg21613754,4780386,1580608
21606,cg21614231,6060497,2360577
21607,cg21614638,2230300,5360270
21608,cg21615127,6380491,6380204
21609,cg21615171,670528,670129
21610,cg21615663,3170288,630674
21611,cg21616088,7200682,2900450
21612,cg21618439,150139,6450661
21613,cg21618713,4060328,7570474
21614,cg21621114,1820475,3420598
21615,cg21621204,7160438,4670255
21616,cg21621248,6200059,4390059
21617,cg21623671,510390,7510390
21618,cg21624282,580102,580348
21619,cg21624359,4250102,160047
21620,cg21624883,2940379,3940156
21621,cg21625881,4610161,1110273
21622,cg21626086,7330551,5560201
21623,cg21627181,5310348,5310504
21624,cg21628553,630703,2630181
21625,cg21629895,5310379,6040341
21626,cg21631409,240762,2120484
21627,cg21631754,730133,4390671
21628,cg21633208,360307,4040546
21629,cg21633698,6270563,5910121
21630,cg21634602,3800376,2350403
21631,cg21636577,2680296,6940228
21632,cg21636748,5340154,940767
21633,cg21637033,2490025,2070367
21634,cg21638219,3990059,3170719
21635,cg21639401,7000692,4860747
21636,cg21639968,6840064,1510639
21637,cg21640749,1410132,670204
21638,cg21642076,520274,4830450
21639,cg21642649,2340167,4610129
21640,cg21643045,160433,3800349
21641,cg21643191,5870373,2340639
21642,cg21643361,2230554,5360554
21643,cg21643860,450286,6250092
21644,cg21644628,2940719,1570367
21645,cg21644826,940204,4850132
21646,cg21649520,6370131,450528
21647,cg21650900,1440390,1570730
21648,cg21651436,870717,3440333
21649,cg21652012,5820349,4150494
21650,cg21652958,1660750,450220
21651,cg21655480,2760746,4250239
21652,cg21655693,5550368,510347
21653,cg21655790,5050403,2030593
21654,cg21656748,7610390,3390646
21655,cg21657816,4640274,5870440
21656,cg21658946,2940554,3940441
21657,cg21660130,630402,2630402
21658,cg21660392,1500192,1500475
21659,cg21660424,2510468,2230441
21660,cg21660687,7320332,1240634
21661,cg21660727,1240474,1780079
21662,cg21663122,2370286,2370040
21663,cg21663431,830441,5910075
21664,cg21663580,50397,4730162
21665,cg21663722,4560494,1470494
21666,cg21664310,4490377,4490390
21667,cg21664828,5340646,940437
21668,cg21665000,4560224,1470224
21669,cg21665774,7550669,1230307
21670,cg21666217,940255,4850438
21671,cg21666675,3180408,380014
21672,cg21667836,3610296,2570228
21673,cg21667943,3840180,2340768
21674,cg21669679,6770598,5560598
21675,cg21671476,7400471,5080438
21676,cg21672276,7650278,5900343
21677,cg21673646,3450674,4490315
21678,cg21674595,150445,6450615
21679,cg21675030,1410692,670612
21680,cg21678388,6290736,7100603
21681,cg21680178,4260202,7610482
21682,cg21680717,5900064,1430364
21683,cg21681756,7400091,110528
21684,cg21682382,1740368,4760368
21685,cg21682826,610563,240593
21686,cg21682902,7380021,6480403
21687,cg21684385,3890066,50747
21688,cg21685266,7650593,5900379
21689,cg21685427,1230474,3190170
21690,cg21685565,160093,3800762
21691,cg21686523,2370102,7550148
21692,cg21686900,6330719,4540424
21693,cg21686987,1820669,3420736
21694,cg21688264,4670041,4200056
21695,cg21688707,2360706,7550142
21696,cg21690806,6770731,5560731
21697,cg21690892,2470154,10521
21698,cg21692936,5220474,6370072
21699,cg21693321,4150301,1940402
21700,cg21693780,5810743,2260154
21701,cg21694349,2350278,2470440
21702,cg21695020,130674,4880674
21703,cg21696393,7330066,4780431
21704,cg21697134,450524,6250403
21705,cg21697779,4780072,4780079
21706,cg21698790,2000397,6250187
21707,cg21700070,6650215,2750215
21708,cg21700166,7100372,2190427
21709,cg21703138,6620711,7210458
21710,cg21703572,830131,5910243
21711,cg21705120,1230475,3190192
21712,cg21706946,6840603,1510139
21713,cg21707816,6350014,6350619
21714,cg21709140,6960561,5050215
21715,cg21710060,1500209,3870202
21716,cg21712678,3840504,2340025
21717,cg21712685,110068,110309
21718,cg21713257,290398,6590605
21719,cg21713812,4670500,4200195
21720,cg21715963,2490164,2070632
21721,cg21716693,7200288,2900091
21722,cg21717724,7330427,7330682
21723,cg21718857,7550064,1230524
21724,cg21721126,4220452,870368
21725,cg21721155,4290661,5080600
21726,cg21721865,610022,240022
21727,cg21722058,3850347,2710411
21728,cg21722680,4060091,7570138
21729,cg21723486,3140367,2450253
21730,cg21727574,1820113,2340739
21731,cg21728447,5270079,830600
21732,cg21729186,6200243,4390243
21733,cg21730067,3780477,1850201
21734,cg21731286,6330086,6330435
21735,cg21732383,5890437,1580709
21736,cg21736205,6180433,6370598
21737,cg21736592,4730017,3830121
21738,cg21740204,5860437,5860669
21739,cg21742836,2000168,3610053
21740,cg21743569,6550674,6220382
21741,cg21743649,1410068,670068
21742,cg21743830,2070370,1500678
21743,cg21745164,1430114,1430743
21744,cg21745320,2120608,3180608
21745,cg21746459,6020020,1740133
21746,cg21746887,2650719,4120719
21747,cg21747271,2230671,5360292
21748,cg21750545,1240131,1780243
21749,cg21750589,2450162,2370674
21750,cg21750602,6560520,3130241
21751,cg21750887,580687,5310563
21752,cg21751787,3130575,3130201
21753,cg21753834,2600092,150059
21754,cg21754343,730398,6100091
21755,cg21755709,4560202,1470202
21756,cg21756353,3120431,4890709
21757,cg21759080,2640709,6110343
21758,cg21762107,4540170,7320170
21759,cg21762589,1660102,450367
21760,cg21765730,1510427,3400682
21761,cg21768899,6420414,5420253
21762,cg21769943,4900095,4260291
21763,cg21769969,6550068,60241
21764,cg21770145,1260241,1260639
21765,cg21770617,730767,5820767
21766,cg21771250,6660482,5670482
21767,cg21772838,6020348,1740367
21768,cg21774863,5720241,6560053
21769,cg21781546,2480437,2970437
21770,cg21783004,1770414,650025
21771,cg21784498,6380228,6060154
21772,cg21784940,1450021,6330189
21773,cg21785260,3940497,3120187
21774,cg21785307,4590592,7330356
21775,cg21785536,6840327,1510095
21776,cg21787206,1070021,2320138
21777,cg21787280,1980349,1050349
21778,cg21787291,540711,1260270
21779,cg21788470,610053,240463
21780,cg21789545,5090148,6330128
21781,cg21790626,3140228,2450767
21782,cg21792432,2230102,5360070
21783,cg21792737,3390762,3850113
21784,cg21794225,10433,2680445
21785,cg21795497,4920541,5890168
21786,cg21796234,6960408,5050014
21787,cg21796825,6100408,4060019
21788,cg21800088,2260377,1030400
21789,cg21800439,5570672,3610162
21790,cg21801378,5870692,5960577
21791,cg21802726,1260487,2600543
21792,cg21803417,3360379,5220392
21793,cg21803680,6660170,5670170
21794,cg21804822,2570767,5550360
21795,cg21804950,5050224,6280619
21796,cg21807589,3400722,1340458
21797,cg21808053,6270703,3290400
21798,cg21815667,3060703,2850377
21799,cg21816539,1170129,1170082
21800,cg21817450,3830100,360291
21801,cg21818252,5570347,290411
21802,cg21820677,6270164,3290632
21803,cg21820890,3450181,6860192
21804,cg21824213,3130010,3130754
21805,cg21824902,380386,5260672
21806,cg21825027,2370433,6550433
21807,cg21825364,6100546,6100437
21808,cg21828898,1430187,2100129
21809,cg21829265,6100196,4060092
21810,cg21830413,3120762,4890484
21811,cg21831174,7570241,7570468
21812,cg21832150,6650121,2750121
21813,cg21832243,7200102,2900504
21814,cg21833459,5890619,6400088
21815,cg21835622,150475,4120274
21816,cg21835643,2350753,4210672
21817,cg21836062,3940546,3450095
21818,cg21837443,780132,5340670
21819,cg21838233,4670139,4200468
21820,cg21838334,1230253,6220131
21821,cg21839522,6550114,6220743
21822,cg21840599,7560750,7560431
21823,cg21842274,240674,2120382
21824,cg21842478,1240348,1780148
21825,cg21842664,770164,1190082
21826,cg21844038,2570241,5550364
21827,cg21844956,6940066,4210338
21828,cg21845297,1050554,4900241
21829,cg21846488,1660164,450129
21830,cg21846903,1230020,3190020
21831,cg21849289,2000669,6130707
21832,cg21850069,7100441,2190441
21833,cg21850239,1030017,3450041
21834,cg21850254,4570291,3990246
21835,cg21852292,5870519,5960551
21836,cg21856603,1570327,3840095
21837,cg21858376,1570577,1660739
21838,cg21859434,7570592,7570184
21839,cg21860846,5820240,3840377
21840,cg21861211,7000162,4570139
21841,cg21862373,5310561,6040289
21842,cg21865006,4670707,4200088
21843,cg21869055,7330722,4780356
21844,cg21869532,4230209,6380209
21845,cg21870662,6840142,1510630
21846,cg21870668,7050091,6130091
21847,cg21870884,7150433,7380468
21848,cg21872129,1170180,2810044
21849,cg21872391,650019,2760707
21850,cg21872393,3840523,1500110
21851,cg21874193,1770242,6400441
21852,cg21875234,4150324,1940598
21853,cg21877855,6650377,6650390
21854,cg21878918,7150398,7380286
21855,cg21879981,5340719,940286
21856,cg21880328,7650750,1430343
21857,cg21880903,5260612,5260577
21858,cg21885525,3060491,2850288
21859,cg21885650,4060037,4150181
21860,cg21885995,1300475,4810598
21861,cg21888438,3190414,4210110
21862,cg21890738,2680681,6940086
21863,cg21892409,6590195,5860397
21864,cg21892708,6380189,2970497
21865,cg21893220,540377,5090400
21866,cg21896452,2630091,20397
21867,cg21898046,3310725,540274
21868,cg21900416,4920722,5890458
21869,cg21902119,4390386,770093
21870,cg21902327,630025,2630025
21871,cg21902346,3460377,2690390
21872,cg21902544,5670195,7400670
21873,cg21903324,5340020,940681
21874,cg21905630,130544,4880632
21875,cg21906716,7160647,4670471
21876,cg21907579,2940131,3940239
21877,cg21908116,20768,110400
21878,cg21908259,6770047,2340408
21879,cg21909391,6660220,5670544
21880,cg21910663,1440196,580092
21881,cg21911019,4890300,6980014
21882,cg21912241,460156,6650156
21883,cg21912567,4860468,7570253
21884,cg21914262,6100129,4060239
21885,cg21917349,4560452,1470452
21886,cg21918026,4880196,160187
21887,cg21918500,2680180,6940746
21888,cg21919219,4280594,4280673
21889,cg21921474,6660653,5670653
21890,cg21922574,7570402,7150377
21891,cg21922731,240221,2900681
21892,cg21922841,540168,5090463
21893,cg21925493,7200047,2900021
21894,cg21926138,5390315,6200315
21895,cg21926612,1300332,4810634
21896,cg21927363,3850392,2710156
21897,cg21927975,7200332,2900427
21898,cg21929875,3140524,3310131
21899,cg21929993,870239,3440131
21900,cg21930712,6550288,6220397
21901,cg21931212,4210228,4210154
21902,cg21932800,1400100,4250100
21903,cg21932814,5550241,510554
21904,cg21934269,3460079,3460600
21905,cg21935083,4880026,3460347
21906,cg21935292,2690047,1070047
21907,cg21937169,6960025,5050414
