TargetID,Color_Channel,Next_Base
cg23887102,Grn,C
cg23887396,Grn,C
cg23888423,Grn,C
cg23889010,Red,A
cg23889021,Grn,C
cg23889093,Red,T
cg23889771,Red,T
cg23894003,Grn,C
cg23894058,Red,A
cg23894539,Red,T
cg23896056,Grn,C
cg23896545,Grn,C
cg23897067,Grn,C
cg23898073,Grn,C
cg23900225,Grn,C
cg23901896,Grn,C
cg23902550,Grn,C
cg23904249,Grn,C
cg23905308,Grn,C
cg23906144,Grn,C
cg23906291,Red,A
cg23906760,Grn,C
cg23909343,Grn,C
cg23909633,Grn,C
cg23910243,Red,A
cg23910835,Red,T
cg23911465,Grn,C
cg23911972,Grn,C
cg23912721,Grn,C
cg23912823,Red,T
cg23913400,Grn,C
cg23915008,Grn,C
cg23915111,Red,A
cg23916158,Grn,C
cg23916751,Grn,C
cg23916845,Grn,C
cg23916948,Grn,C
cg23917399,Grn,C
cg23918047,Grn,C
cg23918676,Red,T
cg23919568,Red,A
cg23919867,Grn,C
cg23920441,Red,T
cg23920917,Red,T
cg23921534,Grn,C
cg23921699,Grn,C
cg23922081,Grn,C
cg23922454,Red,T
cg23922708,Grn,C
cg23922914,Grn,C
cg23923462,Grn,C
cg23926526,Grn,C
cg23926715,Red,T
cg23927367,Grn,C
cg23933345,Red,T
cg23934633,Grn,C
cg23935746,Red,A
cg23936476,Red,T
cg23937047,Grn,C
cg23938476,Grn,C
cg23940655,Grn,C
cg23941599,Red,A
cg23943360,Grn,C
cg23943801,Grn,C
cg23947872,Grn,C
cg23948756,Red,A
cg23948874,Grn,C
cg23950724,Red,A
cg23953133,Grn,C
cg23953396,Grn,C
cg23953831,Red,T
cg23957084,Grn,C
cg23957424,Red,T
cg23957915,Red,T
cg23959705,Grn,C
cg23960723,Grn,C
cg23963136,Grn,C
cg23964386,Grn,C
cg23966705,Grn,C
cg23967169,Grn,C
cg23968383,Grn,C
cg23968678,Grn,C
cg23970089,Grn,C
cg23970338,Red,T
cg23970523,Red,T
cg23970785,Grn,C
cg23972869,Red,A
cg23973000,Grn,C
cg23973566,Red,T
cg23974202,Grn,C
cg23977670,Grn,C
cg23978322,Grn,C
cg23978557,Grn,C
cg23979923,Red,T
cg23980887,Red,A
cg23983173,Red,T
cg23983340,Red,T
cg23983366,Red,T
cg23983449,Grn,C
cg23983884,Red,A
cg23984059,Grn,C
cg23984130,Red,A
cg23984434,Grn,C
cg23986186,Red,T
cg23988310,Red,T
cg23988567,Grn,C
cg23989635,Red,A
cg23993660,Red,T
cg23995753,Red,T
cg23995778,Grn,C
cg23996241,Red,T
cg23996306,Red,T
cg23998987,Red,T
cg24000099,Grn,C
cg24000189,Grn,C
cg24001070,Grn,C
cg24003306,Grn,C
cg24003542,Grn,C
cg24006341,Grn,C
cg24006361,Red,A
cg24008892,Grn,C
cg24009109,Red,A
cg24009736,Grn,C
cg24010336,Grn,C
cg24010952,Grn,C
cg24012034,Grn,C
cg24012157,Grn,C
cg24012708,Grn,C
cg24012887,Red,T
cg24012925,Grn,C
cg24014020,Grn,C
cg24014661,Red,T
cg24016044,Grn,C
cg24019564,Red,T
cg24019851,Grn,C
cg24022301,Red,A
cg24022829,Grn,C
cg24023606,Red,T
cg24024214,Red,A
cg24027342,Red,T
cg24027679,Red,T
cg24028122,Grn,C
cg24030425,Red,T
cg24030449,Grn,C
cg24030609,Red,T
cg24030627,Red,T
cg24030630,Grn,C
cg24031606,Red,A
cg24034289,Red,T
cg24034992,Grn,C
cg24035370,Red,T
cg24035962,Grn,C
cg24038764,Red,T
cg24041453,Red,T
cg24041977,Grn,C
cg24041995,Grn,C
cg24042452,Grn,C
cg24043192,Grn,C
cg24043307,Grn,C
cg24046110,Red,T
cg24046474,Red,T
cg24051818,Grn,C
cg24053375,Grn,C
cg24053587,Grn,C
cg24053619,Grn,C
cg24054653,Red,T
cg24056562,Red,A
cg24056567,Grn,C
cg24058120,Grn,C
cg24058132,Grn,C
cg24059075,Red,T
cg24060938,Red,A
cg24063382,Red,T
cg24063470,Grn,C
cg24068372,Grn,C
cg24068708,Grn,C
cg24069559,Grn,C
cg24070292,Red,T
cg24070847,Grn,C
cg24073022,Grn,C
cg24073051,Grn,C
cg24073161,Grn,C
cg24075743,Red,T
cg24076392,Grn,C
cg24076399,Grn,C
cg24076830,Grn,C
cg24076884,Grn,C
cg24077317,Grn,C
cg24078828,Grn,C
cg24079455,Grn,C
cg24080529,Red,T
cg24081819,Grn,C
cg24082826,Red,T
cg24083641,Red,T
cg24084891,Red,A
cg24085207,Red,T
cg24085258,Red,T
cg24087944,Grn,C
cg24088229,Grn,C
cg24088408,Red,T
cg24088438,Red,T
cg24088639,Grn,C
cg24088751,Red,T
cg24091474,Red,T
cg24091698,Grn,C
cg24092253,Grn,C
cg24092914,Grn,C
cg24098302,Grn,C
cg24098951,Grn,C
cg24099544,Grn,C
cg24100167,Grn,C
cg24101359,Grn,C
cg24101388,Red,T
cg24101578,Grn,C
cg24101873,Red,T
cg24102360,Red,A
cg24103438,Red,T
cg24104611,Red,T
cg24105685,Grn,C
cg24105933,Grn,C
cg24107142,Red,T
cg24107581,Grn,C
cg24107665,Red,T
cg24109894,Red,A
cg24110050,Grn,C
cg24110063,Grn,C
cg24110916,Grn,C
cg24113449,Grn,C
cg24115040,Red,T
cg24115571,Red,T
cg24115593,Grn,C
cg24115627,Grn,C
cg24116028,Grn,C
cg24116886,Grn,C
cg24117442,Red,T
cg24117468,Grn,C
cg24120841,Grn,C
cg24121001,Grn,C
cg24121436,Red,T
cg24122922,Grn,C
cg24123124,Red,T
cg24124398,Grn,C
cg24124789,Red,T
cg24124977,Grn,C
cg24125648,Red,A
cg24126851,Grn,C
cg24127874,Red,T
cg24127989,Red,T
cg24130010,Grn,C
cg24130043,Grn,C
cg24132694,Grn,C
cg24133080,Grn,C
cg24133115,Grn,C
cg24134767,Red,T
cg24136586,Red,T
cg24137081,Red,T
cg24138639,Grn,C
cg24139421,Red,A
cg24139739,Grn,C
cg24141135,Grn,C
cg24142014,Grn,C
cg24142106,Red,T
cg24145210,Grn,C
cg24146166,Grn,C
cg24146183,Red,T
cg24147596,Grn,C
cg24148044,Red,T
cg24150528,Red,T
cg24154474,Grn,C
cg24155668,Red,T
cg24158546,Red,T
cg24160158,Grn,C
cg24164563,Red,T
cg24165720,Grn,C
cg24165760,Grn,C
cg24166097,Grn,C
cg24166628,Red,A
cg24167037,Grn,C
cg24167841,Grn,C
cg24167928,Red,T
cg24169822,Grn,C
cg24169915,Red,T
cg24170090,Red,T
cg24170535,Red,A
cg24171152,Red,T
cg24172553,Grn,C
cg24173049,Grn,C
cg24176037,Red,T
cg24176563,Grn,C
cg24178740,Grn,C
cg24181591,Grn,C
cg24182328,Grn,C
cg24183173,Red,T
cg24183484,Grn,C
cg24183958,Red,T
cg24189717,Red,T
cg24192663,Red,T
cg24194132,Grn,C
cg24194539,Grn,C
cg24194775,Red,A
cg24196046,Grn,C
cg24197445,Red,T
cg24198678,Red,T
cg24198840,Red,T
cg24199834,Grn,C
cg24200059,Red,A
cg24202119,Grn,C
cg24204740,Grn,C
cg24205633,Grn,C
cg24206256,Red,T
cg24206694,Grn,C
cg24207176,Red,T
cg24208172,Grn,C
cg24208206,Red,T
cg24210717,Grn,C
cg24211388,Grn,C
cg24211742,Red,T
cg24214470,Grn,C
cg24215443,Red,T
cg24215727,Grn,C
cg24216294,Grn,C
cg24216701,Red,T
cg24216915,Grn,C
cg24217726,Red,T
cg24217877,Red,T
cg24219058,Grn,C
cg24219638,Grn,C
cg24219962,Grn,C
cg24220122,Red,T
cg24221059,Red,A
cg24222324,Grn,C
cg24222435,Grn,C
cg24229819,Red,T
cg24229963,Grn,C
cg24231716,Red,A
cg24234277,Grn,C
cg24235037,Grn,C
cg24235633,Red,T
cg24236559,Grn,C
cg24236938,Grn,C
cg24237439,Red,T
cg24237576,Grn,C
cg24238205,Red,T
cg24239808,Grn,C
cg24240626,Red,A
cg24241455,Red,T
cg24242194,Red,T
cg24242519,Red,T
cg24243265,Grn,C
cg24243406,Grn,C
cg24244000,Red,T
cg24247865,Grn,C
cg24248317,Grn,C
cg24249486,Red,T
cg24249775,Red,A
cg24250393,Grn,C
cg24251035,Grn,C
cg24252723,Grn,C
cg24252809,Grn,C
cg24254120,Grn,C
cg24254206,Red,A
cg24256211,Grn,C
cg24257768,Red,T
cg24262376,Red,T
cg24262469,Red,T
cg24264506,Red,T
cg24264578,Grn,C
cg24265806,Red,A
cg24266238,Grn,C
cg24266542,Red,T
cg24267801,Red,T
cg24269276,Red,T
cg24269657,Grn,C
cg24269846,Grn,C
cg24270244,Grn,C
cg24272559,Grn,C
cg24272907,Grn,C
cg24273512,Grn,C
cg24274272,Grn,C
cg24274600,Red,T
cg24275354,Grn,C
cg24276445,Grn,C
cg24276491,Red,T
cg24278076,Red,T
cg24278423,Red,T
cg24283842,Grn,C
cg24284910,Red,T
cg24286301,Grn,C
cg24286767,Grn,C
cg24287460,Red,T
cg24289167,Red,T
cg24290574,Grn,C
cg24291845,Red,T
cg24292612,Grn,C
cg24293567,Red,A
cg24297976,Grn,C
cg24298280,Red,T
cg24300924,Grn,C
cg24302095,Grn,C
cg24304712,Grn,C
cg24304714,Red,A
cg24305835,Grn,C
cg24306924,Red,T
cg24307225,Red,T
cg24309555,Grn,C
cg24310246,Red,T
cg24311282,Grn,C
cg24311382,Grn,C
cg24313770,Grn,C
cg24315815,Grn,C
cg24315860,Grn,C
cg24317255,Grn,C
cg24318412,Grn,C
cg24319545,Red,T
cg24320643,Grn,C
cg24321030,Grn,C
cg24322623,Red,T
cg24323031,Red,A
cg24323434,Red,T
cg24323726,Grn,C
cg24324379,Red,A
cg24325790,Red,T
cg24326142,Grn,C
cg24329374,Grn,C
cg24329717,Red,A
cg24329794,Red,T
cg24330042,Red,T
cg24330485,Grn,C
cg24331079,Grn,C
cg24331162,Grn,C
cg24332422,Red,A
cg24332433,Red,A
cg24333473,Red,T
cg24334790,Red,T
cg24334879,Grn,C
cg24334983,Grn,C
cg24335149,Grn,C
cg24335895,Red,T
cg24336531,Grn,C
cg24337809,Grn,C
cg24338843,Grn,C
cg24340657,Red,T
cg24340926,Grn,C
cg24341129,Grn,C
cg24341177,Grn,C
cg24341220,Grn,C
cg24341236,Grn,C
cg24341536,Red,A
cg24341800,Grn,C
cg24341944,Grn,C
cg24342628,Red,T
cg24343515,Grn,C
cg24345138,Grn,C
cg24345247,Red,T
cg24345793,Grn,C
cg24346429,Grn,C
cg24346637,Red,T
cg24349555,Grn,C
cg24352499,Grn,C
cg24352530,Red,T
cg24352688,Red,T
cg24352736,Red,T
cg24353217,Grn,C
cg24353466,Grn,C
cg24353833,Red,A
cg24354652,Grn,C
cg24355006,Red,T
cg24355048,Red,T
cg24355091,Red,T
cg24355174,Red,T
cg24356289,Grn,C
cg24356544,Red,T
cg24356797,Grn,C
cg24357161,Red,T
cg24358465,Red,T
cg24358529,Red,T
cg24362016,Grn,C
cg24362401,Grn,C
cg24362726,Red,T
cg24363955,Grn,C
cg24364574,Grn,C
cg24365013,Red,A
cg24365867,Red,T
cg24371157,Grn,C
cg24371225,Grn,C
cg24371383,Grn,C
cg24373308,Red,T
cg24373760,Red,T
cg24376537,Grn,C
cg24377133,Red,T
cg24378421,Grn,C
cg24382521,Grn,C
cg24384676,Grn,C
cg24385322,Grn,C
cg24386906,Grn,C
cg24387380,Red,T
cg24387818,Grn,C
cg24388263,Grn,C
cg24389347,Red,T
cg24389359,Red,T
cg24391122,Grn,C
cg24392274,Grn,C
cg24392479,Grn,C
cg24392574,Grn,C
cg24394865,Red,T
cg24396745,Grn,C
cg24399106,Grn,C
cg24399405,Grn,C
cg24399529,Red,A
cg24400943,Grn,C
cg24401441,Red,T
cg24401912,Red,T
cg24402880,Red,A
cg24403722,Red,T
cg24404909,Red,A
cg24405636,Red,T
cg24407065,Grn,C
cg24407308,Grn,C
cg24408199,Grn,C
cg24408313,Red,T
cg24408511,Red,A
cg24408817,Red,T
cg24409107,Grn,C
cg24411312,Grn,C
cg24412846,Grn,C
cg24414089,Grn,C
cg24414383,Red,T
cg24415468,Grn,C
cg24417499,Grn,C
cg24418574,Grn,C
cg24420778,Grn,C
cg24421410,Grn,C
cg24422489,Red,A
cg24423088,Grn,C
cg24424381,Red,T
cg24426405,Red,T
cg24427660,Red,A
cg24428042,Red,T
cg24428760,Grn,C
cg24428913,Grn,C
cg24429836,Red,T
cg24430616,Red,T
cg24432073,Grn,C
cg24432916,Red,T
cg24433189,Red,T
cg24434118,Grn,C
cg24435562,Grn,C
cg24435704,Red,T
cg24438217,Red,T
cg24438655,Red,A
cg24440147,Red,A
cg24441350,Grn,C
cg24441911,Grn,C
cg24442290,Grn,C
cg24443136,Red,T
cg24443250,Grn,C
cg24443367,Red,T
cg24443885,Grn,C
cg24443925,Red,A
cg24444408,Red,T
cg24445405,Red,T
cg24446548,Red,A
cg24447042,Grn,C
cg24447890,Red,A
cg24448231,Red,T
cg24448259,Grn,C
cg24449371,Grn,C
cg24450157,Red,T
cg24450312,Red,A
cg24450631,Red,T
cg24453353,Grn,C
cg24453664,Grn,C
cg24454143,Grn,C
cg24454435,Grn,C
cg24454579,Red,T
cg24456340,Grn,C
cg24457403,Red,T
cg24457521,Grn,C
cg24459023,Red,T
cg24459209,Red,T
cg24459563,Grn,C
cg24461814,Grn,C
cg24467291,Grn,C
cg24468890,Grn,C
cg24469114,Grn,C
cg24469803,Grn,C
cg24469977,Red,T
cg24471268,Grn,C
cg24471555,Red,T
cg24471867,Grn,C
cg24471894,Red,T
cg24473385,Grn,C
cg24473633,Red,T
cg24474182,Grn,C
cg24474998,Grn,C
cg24475171,Red,A
cg24476569,Grn,C
cg24477567,Grn,C
cg24477636,Red,T
cg24478145,Red,T
cg24478387,Grn,C
cg24478630,Red,T
cg24480194,Red,T
cg24480859,Red,T
cg24481163,Grn,C
cg24481633,Grn,C
cg24482053,Grn,C
cg24482234,Grn,C
cg24484103,Red,T
cg24484296,Red,T
cg24485466,Grn,C
cg24488435,Grn,C
cg24489015,Red,T
cg24489034,Grn,C
cg24489237,Grn,C
cg24490338,Red,T
cg24490859,Grn,C
cg24492022,Grn,C
cg24493940,Red,A
cg24494008,Red,T
cg24494556,Grn,C
cg24495017,Grn,C
cg24496423,Grn,C
cg24496666,Grn,C
cg24497270,Grn,C
cg24497819,Grn,C
cg24497877,Grn,C
cg24498554,Grn,C
cg24499411,Red,T
cg24499839,Grn,C
cg24500683,Grn,C
cg24502084,Red,T
cg24504986,Grn,C
cg24505122,Grn,C
cg24505341,Grn,C
cg24505375,Red,T
cg24505527,Grn,C
cg24506604,Grn,C
cg24507762,Grn,C
cg24509668,Red,A
cg24511534,Red,T
cg24511869,Grn,C
cg24512303,Grn,C
cg24512400,Grn,C
cg24512973,Red,T
cg24513045,Red,A
cg24514921,Red,T
cg24515202,Red,T
cg24516061,Grn,C
cg24516901,Red,T
cg24517042,Grn,C
cg24517609,Grn,C
cg24520070,Red,T
cg24520800,Grn,C
cg24522076,Grn,C
cg24523000,Grn,C
cg24523456,Grn,C
cg24523758,Grn,C
cg24524435,Grn,C
cg24525573,Grn,C
cg24526899,Grn,C
cg24527001,Red,T
cg24528447,Red,T
cg24528523,Red,A
cg24529858,Red,T
cg24530795,Grn,C
cg24532476,Grn,C
cg24532669,Grn,C
cg24535573,Red,T
cg24541550,Grn,C
cg24543400,Grn,C
cg24545967,Grn,C
cg24546463,Red,A
cg24546942,Red,T
cg24547948,Red,T
cg24549085,Grn,C
cg24549507,Grn,C
cg24552358,Red,T
cg24552431,Red,T
cg24555600,Red,A
cg24555656,Grn,C
cg24556026,Grn,C
cg24558204,Grn,C
cg24560809,Grn,C
cg24562819,Red,T
cg24568646,Red,T
cg24570987,Grn,C
cg24573310,Grn,C
cg24573501,Grn,C
cg24574111,Red,T
cg24576270,Grn,C
cg24576425,Grn,C
cg24576735,Grn,C
cg24577137,Grn,C
cg24579667,Grn,C
cg24579896,Grn,C
cg24580001,Red,T
cg24580056,Grn,C
cg24580185,Red,T
cg24580526,Red,T
cg24580782,Red,T
cg24582500,Grn,C
cg24585690,Grn,C
cg24587268,Red,T
cg24588599,Grn,C
cg24592207,Red,T
cg24592364,Grn,C
cg24593475,Grn,C
cg24594997,Grn,C
cg24595957,Red,T
cg24596472,Grn,C
cg24596576,Red,T
cg24597988,Grn,C
cg24599739,Grn,C
cg24599942,Grn,C
cg24602243,Red,T
cg24603941,Red,A
cg24605304,Grn,C
cg24606773,Grn,C
cg24607398,Grn,C
cg24607535,Red,T
cg24608308,Grn,C
cg24608774,Red,T
cg24611092,Red,T
cg24611631,Grn,C
cg24612198,Grn,C
cg24612772,Red,T
cg24613957,Red,T
cg24615044,Red,A
cg24615251,Grn,C
cg24616461,Grn,C
cg24616736,Red,T
cg24618244,Grn,C
cg24618716,Grn,C
cg24619694,Grn,C
cg24620905,Grn,C
cg24621042,Grn,C
cg24621354,Red,T
cg24623271,Grn,C
cg24623694,Red,T
cg24624819,Red,A
cg24624841,Grn,C
cg24625128,Grn,C
cg24625388,Grn,C
cg24626923,Grn,C
cg24628744,Red,T
cg24631950,Red,T
cg24633242,Grn,C
cg24633648,Red,T
cg24635866,Grn,C
cg24636657,Red,A
cg24638647,Grn,C
cg24641352,Red,T
cg24641737,Red,T
cg24642468,Red,A
cg24642516,Red,A
cg24642523,Grn,C
cg24642820,Grn,C
cg24643262,Grn,C
cg24645221,Grn,C
cg24646414,Grn,C
cg24646513,Red,T
cg24646710,Red,T
cg24647726,Red,T
cg24648061,Red,T
cg24648715,Grn,C
cg24649346,Grn,C
cg24649641,Grn,C
cg24649713,Grn,C
cg24650229,Red,T
cg24650353,Red,T
cg24650394,Red,T
cg24650501,Grn,C
cg24651706,Red,T
cg24652271,Grn,C
cg24652919,Grn,C
cg24653181,Grn,C
cg24653967,Red,T
cg24654350,Grn,C
cg24654547,Grn,C
cg24655310,Grn,C
cg24659201,Grn,C
cg24660086,Grn,C
cg24661752,Grn,C
cg24662718,Grn,C
cg24662961,Grn,C
cg24664861,Grn,C
cg24664957,Red,T
cg24668150,Grn,C
cg24670151,Red,T
cg24670715,Red,T
cg24673765,Grn,C
cg24674220,Red,T
cg24674703,Grn,C
cg24675098,Red,T
cg24677780,Grn,C
cg24678320,Red,T
cg24678429,Grn,C
cg24679082,Grn,C
cg24680602,Red,T
cg24680924,Grn,C
cg24682149,Red,T
cg24682740,Red,T
cg24683061,Red,T
cg24683129,Grn,C
cg24685926,Red,T
cg24686224,Grn,C
cg24686358,Grn,C
cg24686542,Grn,C
cg24687051,Grn,C
cg24687335,Grn,C
cg24687764,Red,T
cg24688248,Grn,C
cg24690731,Grn,C
cg24691255,Red,T
cg24691453,Grn,C
cg24691461,Red,T
cg24691578,Red,T
cg24692716,Red,T
cg24692964,Red,T
cg24693053,Grn,C
cg24693368,Grn,C
cg24693620,Grn,C
cg24693909,Red,T
cg24694549,Grn,C
cg24695828,Grn,C
cg24697031,Grn,C
cg24697184,Grn,C
cg24697329,Grn,C
cg24697682,Red,T
cg24698533,Red,T
cg24698622,Grn,C
cg24701874,Grn,C
cg24703623,Grn,C
cg24703717,Red,A
cg24705286,Grn,C
cg24709471,Red,A
cg24710073,Red,T
cg24710886,Red,T
cg24711626,Grn,C
cg24711914,Grn,C
cg24712395,Grn,C
cg24713080,Grn,C
cg24713204,Grn,C
cg24714666,Grn,C
cg24715106,Grn,C
cg24715245,Red,T
cg24715735,Red,A
cg24719575,Grn,C
cg24719601,Red,T
cg24719984,Grn,C
cg24723331,Grn,C
cg24724583,Grn,C
cg24727182,Red,T
cg24727203,Red,T
cg24727568,Grn,C
cg24728447,Grn,C
cg24730207,Grn,C
cg24731756,Grn,C
cg24733384,Grn,C
cg24734575,Grn,C
cg24735489,Grn,C
cg24735937,Grn,C
cg24736099,Grn,C
cg24737900,Grn,C
cg24738006,Grn,C
cg24739326,Red,A
cg24740435,Red,A
cg24743283,Grn,C
cg24743310,Grn,C
cg24744425,Red,T
cg24745738,Red,T
cg24747122,Grn,C
cg24747396,Grn,C
cg24748786,Red,T
cg24748945,Red,A
cg24749970,Grn,C
cg24750391,Red,T
cg24751129,Grn,C
cg24754277,Grn,C
cg24758027,Red,T
cg24759821,Grn,C
cg24760768,Red,A
cg24762359,Grn,C
cg24762437,Grn,C
cg24765005,Grn,C
cg24765079,Red,T
cg24765446,Red,T
cg24767315,Grn,C
cg24768561,Grn,C
cg24769045,Grn,C
cg24770649,Grn,C
cg24770850,Grn,C
cg24774956,Red,T
cg24775607,Red,T
cg24776019,Grn,C
cg24776407,Grn,C
cg24777065,Grn,C
cg24777454,Red,T
cg24777710,Red,A
cg24777762,Grn,C
cg24777950,Grn,C
cg24778383,Grn,C
cg24779015,Grn,C
cg24779040,Red,A
cg24781100,Red,T
cg24783979,Grn,C
cg24784109,Red,T
cg24789424,Red,T
cg24789869,Red,T
cg24790296,Grn,C
cg24791546,Grn,C
cg24792272,Red,T
cg24792360,Grn,C
cg24792749,Grn,C
cg24793265,Grn,C
cg24793470,Red,T
cg24793903,Grn,C
cg24794433,Red,A
cg24794531,Grn,C
cg24794734,Grn,C
cg24794758,Grn,C
cg24794992,Red,A
cg24796403,Grn,C
cg24797830,Red,T
cg24797967,Grn,C
cg24798047,Grn,C
cg24800810,Red,T
cg24800887,Grn,C
cg24801210,Grn,C
cg24805239,Red,T
cg24807354,Red,T
cg24808674,Grn,C
cg24809640,Grn,C
cg24809768,Red,T
cg24812103,Grn,C
cg24812167,Red,T
cg24812297,Grn,C
cg24812523,Red,A
cg24813163,Grn,C
cg24813212,Grn,C
cg24815853,Red,A
cg24816298,Red,T
cg24816455,Red,A
cg24816866,Grn,C
cg24817430,Grn,C
cg24818418,Grn,C
cg24818434,Grn,C
cg24820250,Grn,C
cg24820508,Grn,C
cg24820809,Grn,C
cg24821554,Red,T
cg24822446,Grn,C
cg24823993,Red,T
cg24824266,Grn,C
cg24824840,Red,T
cg24825722,Red,T
cg24826645,Red,T
cg24826867,Grn,C
cg24829483,Grn,C
cg24831427,Grn,C
cg24832140,Red,A
cg24832353,Grn,C
cg24833176,Red,T
cg24833277,Grn,C
cg24834740,Grn,C
cg24835159,Grn,C
cg24836175,Red,T
cg24836583,Grn,C
cg24838010,Grn,C
cg24840099,Grn,C
cg24841244,Grn,C
cg24844534,Grn,C
cg24845207,Grn,C
cg24847163,Grn,C
cg24847572,Grn,C
cg24849648,Red,T
cg24851490,Red,T
cg24852661,Grn,C
cg24854010,Red,T
cg24855780,Red,A
cg24856383,Grn,C
cg24856732,Grn,C
cg24857117,Red,T
cg24857545,Red,T
cg24857721,Grn,C
cg24858591,Red,T
cg24859228,Grn,C
cg24860534,Grn,C
cg24861272,Grn,C
cg24862483,Grn,C
cg24866437,Grn,C
cg24867501,Red,T
cg24868271,Grn,C
cg24868525,Red,T
cg24870273,Red,T
cg24870391,Red,T
cg24871743,Red,T
cg24873414,Red,T
cg24874111,Red,A
cg24875415,Red,T
cg24877842,Red,T
cg24879335,Grn,C
cg24879595,Red,A
cg24880821,Red,T
cg24881834,Red,A
cg24883276,Grn,C
cg24883732,Grn,C
cg24884084,Red,A
cg24886748,Grn,C
cg24887211,Grn,C
cg24888049,Red,T
cg24889366,Grn,C
cg24889744,Red,T
cg24890043,Grn,C
cg24890286,Red,T
cg24890446,Grn,C
cg24891133,Red,T
cg24892074,Grn,C
cg24892510,Red,T
cg24893837,Red,T
cg24895052,Grn,C
cg24896109,Grn,C
cg24898753,Red,T
cg24898863,Grn,C
cg24899750,Grn,C
cg24901042,Grn,C
cg24901474,Red,A
cg24903376,Red,A
cg24903794,Red,T
cg24904765,Grn,C
cg24905739,Grn,C
cg24906202,Grn,C
cg24906992,Red,T
cg24907852,Grn,C
cg24908058,Red,A
cg24908499,Red,T
cg24909445,Grn,C
cg24909737,Grn,C
cg24909975,Grn,C
cg24910675,Grn,C
cg24911803,Grn,C
cg24912023,Red,T
cg24912560,Red,T
cg24914244,Red,T
cg24914860,Red,A
cg24916177,Grn,C
cg24917645,Grn,C
cg24919884,Grn,C
cg24919972,Red,T
cg24920358,Grn,C
cg24921089,Grn,C
cg24921858,Red,T
cg24922045,Grn,C
cg24922992,Grn,C
cg24923526,Red,T
cg24924631,Red,T
cg24924779,Grn,C
cg24926042,Red,A
cg24926276,Grn,C
cg24926780,Red,T
cg24928161,Grn,C
cg24928378,Grn,C
cg24928687,Red,T
cg24929737,Grn,C
cg24929834,Grn,C
cg24930915,Red,T
cg24934431,Red,T
cg24935900,Grn,C
cg24936630,Red,T
cg24936956,Red,T
cg24937126,Red,T
cg24937706,Grn,C
cg24938727,Grn,C
cg24939733,Red,T
cg24940601,Red,T
cg24941797,Grn,C
cg24946133,Grn,C
cg24946408,Grn,C
cg24946544,Grn,C
cg24947394,Grn,C
cg24949049,Grn,C
cg24949344,Red,T
cg24949488,Red,T
cg24950749,Grn,C
cg24951114,Grn,C
cg24956866,Red,T
cg24957240,Grn,C
cg24957950,Grn,C
cg24958765,Grn,C
cg24959428,Grn,C
cg24964364,Grn,C
cg24964368,Grn,C
cg24965984,Red,T
cg24966460,Grn,C
cg24968336,Grn,C
cg24968786,Grn,C
cg24970539,Red,A
cg24971490,Grn,C
cg24974130,Red,T
cg24974477,Red,T
cg24974599,Grn,C
cg24975222,Grn,C
cg24975564,Grn,C
cg24975769,Grn,C
cg24975842,Red,T
cg24977027,Red,T
cg24977709,Grn,C
cg24979630,Grn,C
cg24980458,Grn,C
cg24980583,Red,T
cg24981018,Grn,C
cg24983959,Grn,C
cg24986572,Grn,C
cg24986868,Grn,C
cg24987170,Red,T
cg24987706,Grn,C
cg24988345,Red,T
cg24989962,Grn,C
cg24990612,Grn,C
cg24991452,Grn,C
cg24992780,Red,T
cg24993443,Grn,C
cg24994350,Red,T
cg24995240,Red,T
cg24995381,Grn,C
cg24995798,Red,T
cg24995836,Grn,C
cg24997562,Red,T
cg24997944,Grn,C
cg24999727,Red,T
cg24999924,Red,T
cg25000382,Grn,C
cg25002911,Red,A
cg25003924,Red,T
cg25004981,Grn,C
cg25006823,Grn,C
cg25007250,Red,T
cg25007680,Grn,C
cg25010118,Red,T
cg25011395,Red,T
cg25013053,Grn,C
cg25013058,Grn,C
cg25013838,Grn,C
cg25013852,Grn,C
cg25014318,Red,A
cg25017250,Red,T
cg25017304,Red,A
cg25017837,Grn,C
cg25018329,Red,A
cg25018755,Red,A
cg25018881,Red,T
cg25020204,Grn,C
cg25020459,Grn,C
cg25020850,Grn,C
cg25021182,Grn,C
cg25021247,Grn,C
cg25022327,Red,T
cg25023057,Grn,C
cg25023245,Grn,C
cg25023829,Grn,C
cg25023941,Red,A
cg25023994,Grn,C
cg25025243,Grn,C
cg25025866,Grn,C
cg25026013,Grn,C
cg25026754,Red,T
cg25027167,Grn,C
cg25027501,Grn,C
cg25028542,Grn,C
cg25032865,Red,T
cg25033144,Red,T
cg25033972,Red,T
cg25033993,Grn,C
cg25034557,Grn,C
cg25040282,Grn,C
cg25040733,Grn,C
cg25040783,Grn,C
cg25041148,Grn,C
cg25041439,Red,T
cg25042226,Grn,C
cg25043279,Red,A
cg25044651,Grn,C
cg25047001,Grn,C
cg25047102,Grn,C
cg25047280,Grn,C
cg25047378,Grn,C
cg25048564,Grn,C
cg25050026,Red,T
cg25053301,Grn,C
cg25053891,Grn,C
cg25053900,Grn,C
cg25054311,Red,A
cg25055403,Red,T
cg25055477,Grn,C
cg25057743,Grn,C
cg25058957,Grn,C
cg25059428,Red,T
cg25059436,Red,A
cg25059792,Grn,C
cg25059899,Red,A
cg25060020,Red,A
cg25060573,Grn,C
cg25061755,Grn,C
cg25063710,Grn,C
cg25065147,Red,T
